row,lat,lon,!75f19024_mesaured_rssi,!75f19024_predicted_rssi,!75f19024_path_loss_rssi,!75f19024_los_obstructed,!75f19024_fresnel_60_obstructed,!75f19024_first_fresnel_obstructed,!7369fb6a_mesaured_rssi,!7369fb6a_predicted_rssi,!7369fb6a_path_loss_rssi,!7369fb6a_los_obstructed,!7369fb6a_fresnel_60_obstructed,!7369fb6a_first_fresnel_obstructed
39,45.8228998,13.7462091,-79.0,-106.52000000000001,-69.93,True,True,True,-100.0,-90.36,-74.30000000000001,False,True,True
40,45.8198976,13.7477265,-80.0,-100.61,-71.09,True,True,True,-90.0,-91.12,-75.06,False,True,True
41,45.8181943,13.749125,-79.0,-122.82000000000001,-71.73000000000002,True,True,True,-107.0,-115.97,-75.49000000000001,True,True,True
42,45.8203361,13.7506673,-80.0,-103.63000000000001,-71.23000000000002,True,True,True,-94.0,-91.25,-75.16,False,False,True
43,45.8211071,13.752371,-79.0,-105.42,-71.19,True,True,True,-97.0,-91.19000000000001,-75.13,False,True,True
44,45.8205066,13.7544263,-78.0,-105.38000000000001,-71.6,True,True,True,-99.0,-91.44000000000001,-75.41,False,True,True
45,45.819789,13.7561568,-79.0,-105.34,-71.99000000000001,True,True,True,-104.0,-91.7,-75.67000000000002,False,False,True
46,45.8198903,13.7581455,-79.0,-104.98,-72.20000000000002,True,True,True,-111.0,-91.86,-75.81,False,True,True
47,45.8176868,13.7636625,-78.0,-132.98000000000002,-73.34,True,True,True,-114.0,-126.98000000000002,-76.61000000000001,True,True,True
48,45.8173623,13.7675551,-78.0,-95.06,-73.85,True,True,True,-100.0,-92.94000000000001,-76.96000000000001,True,True,True
49,45.8164901,13.7725788,-79.0,-139.33,-74.57,True,True,True,-106.0,-134.04,-77.47,True,True,True
50,45.816918,13.776684,-77.0,-129.4,-74.97,True,True,True,-116.0,-135.85,-77.74000000000001,True,True,True
51,45.8163446,13.778701,-78.0,-95.64,-75.28,False,True,True,-112.0,-94.0,-77.97,False,True,True
52,45.8154506,13.7831776,-79.0,-114.23,-75.88,True,True,True,-104.0,-94.43,-78.42000000000002,False,True,True
53,45.814425,13.790601,-79.0,-96.74000000000001,-76.75999999999999,False,True,True,-99.0,-95.07000000000001,-79.09,False,True,True
54,45.8138098,13.792954,-78.0,-126.25,-77.05000000000001,True,True,True,-106.0,-113.44000000000001,-79.32,True,True,True
55,45.8131701,13.7952691,-80.0,-97.81,-77.34,True,True,True,-100.0,-95.52000000000001,-79.55000000000001,False,True,True
56,45.8126228,13.7976533,-122.0,-98.29,-77.61000000000001,True,True,True,-101.0,-95.72,-79.75999999999999,False,True,True
57,45.8128153,13.800127,-79.0,-97.48,-77.82,True,True,True,-110.0,-95.89,-79.92000000000002,False,True,True
58,45.8136015,13.8019396,,,,,,,-112.0,-95.94000000000001,-79.99000000000001,False,True,True
59,45.8141561,13.803725,-78.0,-119.0,-78.03999999999999,True,True,True,-96.0,-96.04,-80.07,False,True,True
60,45.8142838,13.8056948,-80.0,-129.45000000000002,-78.20000000000002,True,True,True,-94.0,-121.89,-80.20000000000002,True,True,True
61,45.8146386,13.807649,-80.0,-94.27000000000001,-78.35,False,True,True,-108.0,-96.26,-80.32,False,True,True
62,45.814385,13.8155311,,,,,,,-124.0,-123.48,-80.88,True,True,True
63,45.8194845,13.8341643,,,,,,,-121.0,-136.62,-81.87,True,True,True
64,45.8196221,13.8377478,-79.0,-136.36,-80.59,True,True,True,-119.0,-118.80000000000001,-82.1,True,True,True
65,45.819402,13.8397015,-120.0,-135.63,-80.74000000000001,True,True,True,-119.0,-116.04,-82.23000000000002,True,True,True
66,45.8189595,13.841767,-78.0,-137.15,-80.91,True,True,True,-119.0,-140.64000000000001,-82.38,True,True,True
67,45.8182035,13.84337,-122.0,-135.15,-81.05000000000001,True,True,True,-117.0,-113.97,-82.50999999999999,True,True,True
68,45.8175536,13.84461,-79.0,-137.53,-81.16,True,True,True,-119.0,-130.15,-82.61000000000001,True,True,True
69,45.81831,13.8441411,,,,,,,-119.0,-128.94,-82.55000000000001,True,True,True
70,45.8182535,13.8440681,,,,,,,-122.0,-128.81,-82.55000000000001,True,True,True
71,45.8182231,13.844048,-79.0,-137.03,-81.1,True,True,True,-124.0,-128.76000000000002,-82.55000000000001,True,True,True
72,45.8182425,13.8440415,-79.0,-137.02,-81.1,True,True,True,-126.0,-128.75,-82.55000000000001,True,True,True
73,45.8182501,13.844037,-78.0,-137.01000000000002,-81.1,True,True,True,-126.0,-128.76000000000002,-82.55000000000001,True,True,True
74,45.8182791,13.84395,-79.0,-134.81,-81.09,True,True,True,-124.0,-116.58000000000001,-82.53999999999999,True,True,True
75,45.8181413,13.8437246,-78.0,-137.12,-81.08000000000001,True,True,True,-116.0,,,,,
